Folio,Cosecha,Capital,Perfil,Ciudad Atria,Plazo,Antiguedad Unidad,Laboratorios,Notificaciones,Atria Plus,MMX 6,MMX 12,MMX 24,Score generico de bancos,Cluster Mora,Cluster Experiencia,Score Buro,% Utilizacion Revolvente,Endeudamiento,MOB,pct,tipo_mora,mora_amount,mora_ever,folio_mora_id,folio_mora_mob_id
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,7,13.246880820617083,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|7
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,8,10.226233530633477,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|8
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,9,9.947130775762915,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|9
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,10,0.9171491665045406,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|10
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,11,11.764505617287274,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|11
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,12,1.8969884645855006,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|12
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,13,6.590574660026663,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|13
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,14,16.21239528483202,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|14
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,15,16.723175640996217,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|15
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,16,4.011554509296619,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|16
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,17,5.569505296241255,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|17
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,18,5.5584870208158055,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|18
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,19,1.8534964965319967,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|19
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,20,5.133486285037813,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|20
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,21,11.07335073564806,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|21
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,22,12.585221540138278,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|22
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,23,5.677957628187269,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|23
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,24,16.340557067061845,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|24
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,25,3.8672536559952975,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|25
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,26,18.68913992672852,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|26
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,27,5.354377717025828,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|27
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,28,9.715836571169492,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|28
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,29,8.187717680503852,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|29
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,30,5.090135502018052,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|30
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,31,14.95791177281898,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|31
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,32,15.37336158399559,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|32
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,33,10.40069650719359,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|33
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,34,8.584275652386552,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|34
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,35,14.111041091297036,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|35
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,36,18.263092481038917,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|36
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,37,8.932003704354514,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|37
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,38,14.05575663477748,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|38
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,39,3.2044815320994857,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|39
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,40,0.5283088887173304,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|40
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,41,3.0505917213802847,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|41
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,1,14.532102181513576,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|1
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,2,14.925201287412872,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|2
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,3,12.639931294863596,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|3
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,4,15.656402751198188,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|4
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,5,1.764310572810981,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|5
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,6,12.724393448038914,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|6
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,7,16.279628307623916,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|7
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,8,1.6573644921950237,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|8
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,9,14.597125773404471,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|9
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,10,1.3230738174728174,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|10
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,11,9.222831195031873,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|11
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,12,19.572286190353083,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|12
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,13,19.093398907375654,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|13
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,14,19.859695378846933,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|14
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,15,10.368496148574096,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|15
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,16,6.461300518804752,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|16
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,17,5.4377830086968615,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|17
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,18,9.152858033065815,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|18
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,19,6.704978707955851,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|19
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,20,11.122224978204674,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|20
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,21,16.80388989659339,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|21
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,22,13.2138784675264,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|22
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,23,11.20623352703973,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|23
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,24,10.184593861313276,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|24
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,25,0.7589217254199587,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|25
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,26,7.069538198615537,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|26
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,27,9.46077069674695,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|27
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,28,3.96859108859712,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|28
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,29,6.931920964004763,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|29
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,30,1.1429036958224859,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|30
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,31,8.560110118246882,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|31
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,32,9.136291160732382,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|32
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,33,3.892950307916452,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|33
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,34,13.551723312575687,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|34
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,35,1.9976937871682066,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|35
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,36,17.066621938270778,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|36
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,37,16.98230937074498,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|37
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,38,16.653771011029217,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|38
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,39,5.939634259775557,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|39
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,40,19.046139653042676,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|40
12,2025-03-01,353948,A,Monterrey,36,<4,Z04,GG 1,PE,MOP5+,MOP2,MOP3,742,BGI3+,Exp3,>663,>=0 a <0.068,NULL,41,15.125947760455759,BGI3+,245617.0,1,12|BGI3+,12|BGI3+|41
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,1,0.3889127891118349,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|1
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,2,0.37630527885692766,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|2
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,3,12.25658079825947,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|3
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,4,6.9273620466861825,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|4
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,5,4.235002845562179,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|5
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,6,1.0616925926109122,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|6
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,7,13.002071006614182,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|7
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,8,3.456482144745334,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|8
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,9,1.7292825005974155,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|9
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,10,2.06871346576764,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|10
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,11,5.12990952136909,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|11
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,12,3.465120063026026,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|12
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,13,14.839983097459948,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|13
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,14,9.440074435792503,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|14
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,15,10.512271365576302,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|15
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,16,16.121935578203537,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|16
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,17,4.395678096689927,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|17
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,18,9.654101330411688,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|18
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,19,19.71627879913236,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|19
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,20,5.32505845767973,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|20
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,21,13.315466988997864,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|21
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,22,9.745728542226043,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|22
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,23,1.2367989567102433,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|23
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,24,16.059511010106277,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|24
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,25,14.388346666775506,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|25
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,26,5.087261004591948,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|26
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,27,15.199184322919342,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|27
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,28,3.0150683681887824,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|28
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,29,18.795219628158137,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|29
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,30,16.044816100114875,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|30
